"id","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt","Black","IDed.BHI","BHI.Believer"
350,45120.6023726852,45120.6092476852,"IP Address",100,593,"True",45120.6092607523,"R_117t1CRXlEp5h45","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Strongly disagree","Somewhat disagree",88,25,77,82,44,43,46,91,"Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Somewhat oppose","Somewhat support","Strongly oppose","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","No",25,"Female","Catholic","Independent","Somewhat liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5uIkp5m0n6jdwx1eVfoBWu",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,0.333827699079684,"Black",FALSE,FALSE
351,45120.6061111111,45120.6103819444,"IP Address",100,368,"True",45120.6103899884,"R_1HkOFz0kDdcufPt","anonymous","EN","White","No","The Old Testament","Moderately familiar","Strongly disagree","Neither agree nor disagree","Strongly agree",100,NA,50,100,NA,100,50,100,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","No",43,"Male","None","Something else","Very liberal","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"13WqKLApJQXdRnD7tigMgR",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,3.17209447539747,"Nonblack",FALSE,FALSE
352,45120.5838888889,45120.6113657407,"IP Address",100,2373,"True",45120.6113781597,"R_2aRCLjaNrDJYoTB","anonymous","EN","Black or African American","Yes","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree",100,NA,100,100,NA,100,100,98,NA,"Neither agree nor disagree","Strongly disagree",NA,NA,"Strongly disagree","Strongly oppose","Neither support nor oppose","Strongly support","Strongly support","Somewhat support","Neither support nor oppose","Strongly support","No",18,"Female","None","Independent","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"7hQvVaHNfiBwyuWLvJJCTf",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,2373,0.0823603270489865,"Black",FALSE,FALSE
353,45120.6084490741,45120.6120833333,"IP Address",100,313,"True",45120.6120923611,"R_2YJ9XJPDskvvfiz","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Neither agree nor disagree","Neither agree nor disagree",80,30,30,40,70,100,60,80,"Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree",NA,"Neither support nor oppose","Somewhat support","Strongly support","Strongly support","Neither support nor oppose","Somewhat oppose","Somewhat support","No",78,"Female","Protestant","Independent","Very liberal","4 year degree","Never","Qual29638-0130-BlackandNonBlack",1,NA,"2be2ZjGMQhLiHMYVuVxHiz",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,5.00005241571292,"Black",FALSE,FALSE
354,45120.6106944444,45120.6137615741,"IP Address",100,264,"True",45120.6137679167,"R_1rlv3SYvqwYgE6S","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat agree","Somewhat disagree",100,11,100,100,100,100,100,100,"Neither agree nor disagree",NA,"Strongly disagree","Somewhat disagree",NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat oppose","No",22,"Female","Catholic","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"25GKoBlJcyX4PyxWYDNUsa",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,0.286890780626429,"Black",FALSE,FALSE
355,45120.6106365741,45120.6137731482,"IP Address",100,270,"True",45120.613782338,"R_1Nk5s8ZemiC3JXk","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Somewhat agree","Strongly disagree","Strongly agree",80,60,80,77,96,80,70,79,NA,NA,NA,NA,NA,"Strongly disagree","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat oppose","Neither support nor oppose","Strongly support","No",32,"Female","Other","Democrat","Moderate","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"10PS4vzoD2yFprIu0aCWM9",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,0.504420306270275,"Black",FALSE,TRUE
356,45120.6083912037,45120.6142592593,"IP Address",100,506,"True",45120.6142740046,"R_1GP89cj5ep8mpW7","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat disagree","Somewhat disagree",84,50,50,50,50,34,50,50,NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Neither support nor oppose","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",31,"Male","None","Democrat","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"3QUlzIdPAVosn1IlKpZfY7",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,1.74790296943764,"Black",FALSE,FALSE
357,45120.6110069444,45120.6142939815,"IP Address",100,284,"True",45120.6143063657,"R_1NDhu662AUOeGns","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Somewhat disagree","Neither agree nor disagree","Somewhat agree",100,57,100,100,66,100,100,100,NA,NA,NA,"Somewhat agree","Neither agree nor disagree",NA,"Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Somewhat oppose","Neither support nor oppose","No",18,"Female","Catholic","Something else","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"08H5NIyRGjvpJBxbfN0Zft",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,0.000194818880818548,"Nonblack",FALSE,FALSE
358,45120.6123263889,45120.615775463,"IP Address",100,298,"True",45120.61579375,"R_1jUSp1EwDaRuRrP","anonymous","EN","White","Yes","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat disagree",100,31,100,71,73,75,79,79,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat oppose","Strongly oppose","No",21,"Female","Catholic","Independent","Moderate","Some college","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"17P0M5TIbO6cNUlBACkYLB",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,0.285275667074111,"Nonblack",FALSE,FALSE
359,45120.6122569444,45120.6162731482,"IP Address",100,346,"True",45120.6162813773,"R_RJiCovrWvNjngpr","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly disagree","Somewhat disagree","Strongly agree",89,45,34,27,76,30,96,48,"Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither support nor oppose","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly support","Somewhat support","Strongly support","No",52,"Male","Other","Democrat","Very conservative","High school graduate","Rarely","Qual29638-0130-BlackandNonBlack",1,NA,"10Rmrlkxks9vhqtM1uvChs",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,4.70397528716537,"Black",FALSE,FALSE
360,45120.6143634259,45120.6162962963,"IP Address",100,166,"True",45120.6163095023,"R_uy2n06cSt7j5FHb","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",56,53,52,59,49,60,56,52,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat support","Strongly oppose","Neither support nor oppose","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",23,"Female","None","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"3e7OitvBgXDBeY51KAMiDv",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,0.286890780626429,"Black",FALSE,FALSE
361,45120.6089814815,45120.6173263889,"IP Address",100,721,"True",45120.6173431829,"R_DTPTcTLMNpmkqxX","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",74,13,28,49,69,65,23,56,"Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat support","Somewhat support","No",22,"Female","Protestant","Independent","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"16AhOD8rfvxHOYSGYWLF2Z",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,0.163738431916461,"Black",FALSE,FALSE
362,45120.6153009259,45120.6176967593,"IP Address",100,207,"True",45120.6177115278,"R_3hbe0P0hOE5yf0D","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Strongly disagree","Strongly disagree","Strongly disagree",100,63,62,63,65,82,63,61,NA,NA,NA,NA,NA,NA,"Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",42,"Female","Other","Democrat","Somewhat conservative","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"2noO50K82IwUKJsx37KDJ8",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,0.76272358411569,"Black",FALSE,FALSE
363,45120.6141435185,45120.6177546296,"IP Address",100,312,"True",45120.6177623264,"R_1FynJnCYU63qkZe","anonymous","EN","Black or African American","Yes","The Old Testament","Not familiar at all","Strongly agree","Neither agree nor disagree","Somewhat disagree",73,100,26,72,47,59,34,2,"Strongly disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat oppose","Somewhat oppose","Strongly support","Neither support nor oppose","Somewhat oppose","Strongly support","Somewhat support","No",25,"Female","Catholic","Democrat","Somewhat liberal","Masters/Professional degree","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"32WUJpIbxJZ91cKBRKAZHh",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,0.0558546439335987,"Black",FALSE,FALSE
364,45120.616099537,45120.6184027778,"IP Address",100,199,"True",45120.6184208912,"R_3Ctur5drsHUwTVT","anonymous","EN","Other","Yes","The Old Testament","Extremely familiar","Strongly agree","Strongly agree","Strongly agree",NA,NA,98,NA,100,NA,0,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","No",50,"Male","Protestant","Something else","Moderate","4 year degree","Never","Qual29638-0130-BlackandNonBlack",1,NA,"6L1x7xER52tcF22jHM9eEF",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,0.00159212709598556,"Nonblack",FALSE,TRUE
365,45120.6168634259,45120.6186689815,"IP Address",100,156,"True",45120.6186860764,"R_eaPPra0dVT22jCh","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",49,51,50,50,50,49,50,50,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",21,"Female","Other","Republican","Moderate","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4988wSaEfwqJZROU2iP2Eo",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,1.23449653631639,"Black",FALSE,FALSE
366,45120.6159722222,45120.6188425926,"IP Address",100,248,"True",45120.6188566898,"R_2wKAOLgas5lSxYi","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly disagree","Strongly disagree","Somewhat agree",90,60,81,80,61,60,60,51,"Strongly agree","Neither agree nor disagree",NA,"Somewhat disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Somewhat oppose","Neither support nor oppose","No",53,"Male","Protestant","Democrat","Very liberal","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"3UpmaUehQ1X9f4Q5IPr7Sy",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,3.3532822552465,"Black",FALSE,FALSE
367,45120.6151967593,45120.6199884259,"IP Address",100,413,"True",45120.6200027778,"R_8eQzYrbeZ98LUPv","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Strongly disagree","Strongly disagree","Strongly agree",77,75,77,51,46,2,100,0,"Strongly agree",NA,"Strongly agree",NA,"Strongly disagree","Strongly disagree","Somewhat oppose","Strongly oppose","Strongly oppose","Neither support nor oppose","Strongly support","Strongly oppose","Strongly oppose","No",54,"Female","Muslim","Democrat","Somewhat conservative","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"44eTydDQ4Z3Tx9IFgQ2JHs",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,0.000757208225908733,"Nonblack",FALSE,FALSE
368,45120.6167592593,45120.6200694444,"IP Address",100,286,"True",45120.6200852662,"R_2fvqQRc21LJZUUs","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Moderately familiar","Somewhat disagree","Neither agree nor disagree","Somewhat agree",100,50,100,100,50,50,50,50,"Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly agree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No",27,"Male","Catholic","Independent","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1AUC7RzJNFexHaF0anyfEp",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,0.000176894269211143,"Nonblack",FALSE,FALSE
369,45120.6179282407,45120.6211805556,"IP Address",100,280,"True",45120.6211883565,"R_3lLWfiiOpjv7JLK","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",95,35,41,33,100,39,45,40,"Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",NA,"Somewhat oppose","Somewhat oppose","Strongly oppose","Strongly support","Neither support nor oppose","Neither support nor oppose","Strongly support","Yes",76,"Female","Protestant","Democrat","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"7tS1YRgEn4S68Z6SyWz15f",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,2.24956833917016,"Black",FALSE,FALSE
370,45120.6186342593,45120.6212847222,"IP Address",100,228,"True",45120.6212962847,"R_3L6HSrR7Va7oflo","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",61,47,52,50,15,50,12,61,"Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat support","Strongly oppose","Strongly oppose","Strongly oppose","No",40,"Female","Other","Democrat","Very liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"7rdhkFAv0IHmbYWOvJk3yT",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0.51725941041008,"Black",FALSE,FALSE
371,45120.6167939815,45120.6213310185,"IP Address",100,392,"True",45120.6213404051,"R_1K0FC9pxcuStAUp","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat disagree","Somewhat agree",100,82,73,80,87,58,89,85,NA,NA,NA,"Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No",52,"Female","Other","Something else","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"6VNRQcHeimqvnyMorJw6e6",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,1.16663364194593,"Black",FALSE,TRUE
372,45120.6170949074,45120.6218981482,"IP Address",100,415,"True",45120.6219141088,"R_2Brj8Mr70BUyjty","anonymous","EN","Other","Yes","The Old Testament","Slightly familiar","Strongly disagree","Strongly disagree","Strongly disagree",30,30,100,50,84,50,50,50,"Strongly disagree","Strongly disagree",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Neither support nor oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No",37,"Female","None","Democrat","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5YoKCdtigKspBdDHnnL0yg",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,9.08805726991406e-05,"Nonblack",FALSE,FALSE
