"id","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt"
211,"45120.535879629628","45120.542928240742","IP Address","100","609","True","45120.542938530096","R_0fGuXKpRCqmKL4t","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Neither agree nor disagree","Somewhat disagree","Somewhat agree","55","50","50","50","56","49","50","49","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly oppose","Neither support nor oppose","Somewhat support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","55","Male","Other","Something else","Moderate","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"4IKgT28BO6BAay357QcR9e","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"609",2.3072427465355116
212,"45120.535868055558","45120.544016203705","IP Address","100","704","True","45120.544031481484","R_2ATjxpcjz9TqB1W","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly disagree","Strongly disagree","Somewhat agree","100","60","80","66","96","100","82","100",NA,NA,"Strongly disagree",NA,"Strongly agree",NA,"Neither support nor oppose","Strongly oppose","Strongly support","Strongly oppose","Somewhat oppose","Neither support nor oppose","Strongly support","No","26","Female","Other","Something else","Moderate","High school graduate","Never","Qual29638-0130-BlackandNonBlack","1",NA,"3H2YZX0u9LEA89iaBmU32i","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"704",0.3338276990796842
213,"45120.540162037039","45120.54409722222","IP Address","100","340","True","45120.54411383102","R_1gSy4IWLNNyQ8Ed","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","61","51","50","49","40","50","51","49","Strongly disagree","Strongly disagree","Strongly disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Neither support nor oppose","Somewhat support","Somewhat oppose","Neither support nor oppose","Neither support nor oppose","No","23","Female","Protestant","Democrat","Somewhat liberal","2 year degree","Never","Qual29638-0130-BlackandNonBlack","1",NA,"6o6ZQoXSEoIpUFiqTbXLQe","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"340",0.1637384319164612
214,"45120.54246527778","45120.544259259259","IP Address","100","155","True","45120.544272847219","R_8w8cZauYA2zS6hb","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Somewhat agree","Somewhat agree","Somewhat agree","69","58","63","65","41","63","58","49","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither support nor oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","No","18","Female","None","Independent","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3PqsyQTUy6myD0neP7xPdP","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"155",0.3338276990796842
215,"45120.542291666665","45120.544293981482","IP Address","100","172","True","45120.544304513889","R_2v6pOcyYdMCwmhp","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Somewhat agree","Somewhat agree","100","60","79","91","100","84","89","100","Neither agree nor disagree","Strongly agree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat oppose","Somewhat support","Strongly support","Strongly support","Strongly support","Strongly support","Neither support nor oppose","Yes","23","Female","Other","Democrat","Somewhat liberal","2 year degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"5bqkEZQQWfV8WKUW8jvc8N","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"172",0.1637384319164612
216,"45120.538912037038","45120.544386574074","IP Address","100","472","True","45120.54439318287","R_ZxSRO6yBCD2IAp3","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat agree","Strongly agree","59","98","99","82","56","62","56","60","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat support","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","53","Female","Catholic","Republican","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5gxgv2hOJ5h3nB80EwZzto","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"472",2.602474823690038e-4
217,"45120.54241898148","45120.544768518521","IP Address","100","203","True","45120.544780393517","R_3CWs41u6KpdscGV","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","95","81","100","40","40","48","57","32","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat oppose","Somewhat oppose","Strongly oppose","Strongly oppose","Neither support nor oppose","Somewhat support","Somewhat support","No","23","Female","Catholic","Something else","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1OEdsqfGj7M4Uh0fsxPVb4","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"203",4.953918970934362e-5
218,"45120.542824074073","45120.545243055552","IP Address","100","209","True","45120.545258773149","R_2c1tb8fM2OvOYoW","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","37",NA,NA,NA,NA,"0",NA,"8","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","19","Female","None","Republican","Moderate","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"4CQVspMN8xUSEYEOthdfA4","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"209",0.2868907806264292
219,"45120.52239583333","45120.545358796298","IP Address","100","1984","True","45120.545373229164","R_1Lo4CvrmBoGfvls","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Somewhat agree","Somewhat disagree","Somewhat disagree","100","91","90","90","97","90","80","20","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Somewhat support","Strongly oppose","Strongly oppose","Strongly oppose","No","62","Male","Protestant","Democrat","Moderate","Masters/Professional degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"0gYCWJ8dbZ3jZSm9SYe9FC","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",4.999757797949203
220,"45120.542847222219","45120.545405092591","IP Address","100","221","True","45120.54541604167","R_qwOajHMrUqJ8amR","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","98","6","1","67","98","14","48","49","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat support","Neither support nor oppose","Somewhat support","Neither support nor oppose","Neither support nor oppose","Somewhat support","No","21","Female","Other","Independent","Somewhat liberal","4 year degree","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"7viXpka9ugUZb1JooHiUE8","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"221",0.2379728700293064
221,"45120.53974537037","45120.546087962961","IP Address","100","547","True","45120.546096840277","R_32PkfwcRWIeyIl0","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat disagree","Strongly disagree","Somewhat agree","95","68","80","60","34","81","77","72","Neither agree nor disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Somewhat oppose","Strongly support","No","43","Male","Other","Independent","Very liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3ybxvIDNV46Dz5nD3Phouy","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"547",1.4867707735517028
222,"45120.535856481481","45120.546087962961","IP Address","100","884","True","45120.54610540509","R_1owgJZsgIQDAlKg","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Somewhat agree","Strongly agree","100","0","91","93","83","51","92","93","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","19","Female","Other","Independent","Very liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"04kxnqcDgv1AFlEQKiY7Eb","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"884",0.22639331259792198
223,"45120.539560185185","45120.546724537038","IP Address","100","619","True","45120.54674056713","R_3IWUFnrZET7IWGg","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Very familiar","Strongly disagree","Strongly disagree","Strongly agree","16","25","41","4","100","100","97","98","Strongly agree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Somewhat oppose","Somewhat support","Strongly support","Strongly support","Somewhat oppose","Somewhat support","Somewhat oppose","No","72","Male","Other","Republican","Somewhat conservative","Some college","Never","Qual29638-0130-BlackandNonBlack","1",NA,"7KcnphUKaBJAiZnUfFJkfd","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"619",0.8291657315513054
224,"45120.544988425929","45120.547083333331","IP Address","100","181","True","45120.547096932867","R_240lFOoA4NNf2eO","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","79","80","81","80","79","78","79","80","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","25","Female","Other","Independent","Moderate","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"1NO6Ora4jVxUZcRUyDocec","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",0.3338276990796842
225,"45120.543703703705","45120.547175925924","IP Address","100","299","True","45120.5471878588","R_2sQD2Py3azmBa31","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat disagree","Strongly agree","31","100","42","59","37","87","62","41","Somewhat disagree",NA,"Strongly agree",NA,"Neither agree nor disagree",NA,"Neither support nor oppose","Strongly oppose","Somewhat oppose","Strongly support","Somewhat oppose","Somewhat support","Strongly support","No","22","Male","Muslim","Independent","Somewhat liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"0JWuF7B53bCinVX7lD66fu","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"299",0.6507275725178092
226,"45120.545578703706","45120.547511574077","IP Address","100","166","True","45120.547517789353","R_1EZFCby6CKJ85lF","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Strongly agree","Somewhat agree","70",NA,"34","62","100","49","80","50",NA,NA,NA,"Somewhat agree",NA,NA,"Somewhat support","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Neither support nor oppose","Strongly support","Yes","23","Male","Catholic","Democrat","Moderate","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"6GsolXSEUponAAgzTbsD51","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"166",0.470637189350661
227,"45120.545706018522","45120.548715277779","IP Address","100","259","True","45120.54872460648","R_VOQW8kqjt5baza9","anonymous","EN","Asian or Pacific Islander","Yes","The Old Testament","Moderately familiar","Somewhat disagree","Neither agree nor disagree","Somewhat agree","100","100","100","100","100","100","100","72","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Neither support nor oppose","Strongly support","Somewhat support","Somewhat oppose","Somewhat oppose","Neither support nor oppose","No","23","Male","Catholic","Republican","Somewhat conservative","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"4WU8SneIHZHNjTneHFJ6Q4","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"259",0.3315181571581829
228,"45120.543171296296","45120.550300925926","IP Address","100","616","True","45120.550315868059","R_2YP7RorjMYp4rC6","anonymous","EN","Black or African American","Yes","The Old Testament","Very familiar","Strongly agree","Somewhat agree","Strongly agree","88","88","83","74","100","81","85","100","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Strongly support","Somewhat support","Strongly support","Strongly support","Somewhat support","Somewhat support","Strongly support","No","24","Male","Protestant","Democrat","Very liberal","Some college","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"0EhJIPrajs5DZeefls9Ykd","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"616",0.20344541208621603
229,"45120.545555555553","45120.550625000003","IP Address","100","437","True","45120.550639791669","R_1FKtLnS8SQEg6D0","anonymous","EN","Asian or Pacific Islander","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","52","52","51","51",NA,"52","52","51",NA,NA,NA,NA,NA,NA,"Neither support nor oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","39","Female","None","Democrat","Moderate","Masters/Professional degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"5xoLT0kZs6h4Wc1B6ZortN","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"437",0.1724207313755281
